id,sequence,label,date,quarter,year,speaker,title,text,mystery indicator,VADER sentiment
DHI-2021-Q4-2021-11-09,21,Remarks,2021-11-09,4,2021,Bill W. Wheat,"CFO, Principal Accounting Officer & Executive VP","At September 30th, Forestar's owned and controlled lot position increased 60% from a year ago to 97,000 lots. 61% of Forestar's owned lots are under contract with D.R. Horton or subject to a right of first offer, under our master supply agreement. $370 million of D.R. Horton's land and lot purchases in the fourth quarter were from Forestar. Forestar is separately capitalized from D.R. Horton, and had approximately $500 million of liquidity at year-end with a net debt-to-capital ratio of 35.2% with its current capitalization, strong lot supply, and relationship with D.R. Horton, Forestar plans to continue profitably growing their business. Jessica.",1.0635885,0.898
DHI-2021-Q4-2021-11-09,22,Remarks,2021-11-09,4,2021,Jessica L. Hansen,Vice President-Investor Relations & Communications,"Financial services pre -tax income in the fourth quarter was $103 million on $223 million of revenues, with a pre -tax profit margin at 46.1%. For the year, financial services pre -tax income was $365 million on $824 million of revenues representing a 44.3% free tax profit margin. For the quarter, 98% of our mortgage Company's loan originations related to homes closed by our homebuilding operations, and our mortgage Company handled the financing for 66% of our homebuyers. FHA and VA loans accounted for 45% of the mortgage Company's volume. Borrowers originating loans with DHI Mortgage this quarter had an average FICO score of 722 and an average loan-to-value ratio of 89%. First-time home buyers represented 59% of the closings handled by our mortgage Company this quarter. Mike?",0.1707846,0.844
DHI-2021-Q4-2021-11-09,23,Remarks,2021-11-09,4,2021,Michael J. Murray,Chief Operating Officer & Executive Vice President,"Our multi-family and single-family rental operations generated combined pretax income of $74.3 million in the fourth quarter and $86.5 million in fiscal 2021. Our total rental property inventory at September 30th was $841 million compared to $316 million a year ago. We sold 3 multi-family properties totaling 960 units during fiscal 2021 for $191.9 million, all of which were sold in the fourth quarter, compared to 2 properties totaling 540 units sold in fiscal 2020. We sold 3 single-family rental communities totaling 260 homes during fiscal 2021 for $75.9 million dollars, including one sale of 64 homes during the fourth quarter for $21 million dollars in revenue.",0.2126413,0.0
DHI-2021-Q4-2021-11-09,24,Remarks,2021-11-09,4,2021,Michael J. Murray,Chief Operating Officer & Executive Vice President,"In fiscal 2022, we expect our rental operations to generate more than $700 million in revenues from rental property sales. We also expect to grow the total inventory investment in our rental platforms by more than $1 billion in fiscal 2022 based on our current rental projects in development and our significant pipeline of future single and multi-family rental projects. We are positioning our rental operations to be a significant contributor to our revenues, profits, and returns in future years. Bill.",0.1879447,0.671
DHI-2021-Q4-2021-11-09,25,Remarks,2021-11-09,4,2021,Bill W. Wheat,"CFO, Principal Accounting Officer & Executive VP","Our balanced capital approach focuses on being disciplined, flexible, and opportunistic. During fiscal 2021, our cash provided by homebuilding operations was $1.2 billion dollars, and our cumulative cash generated from homebuilding operations for the past 5 years was $5.9 billion. At September 30th, we had $5 billion of homebuilding liquidity, consisting of $3 billion of unrestricted homebuilding cash and $2 billion of available capacity on our home building revolving credit facility. This level of liquidity provides significant flexibility to adjust to changing market conditions.",0.3515593,0.765
DHI-2021-Q4-2021-11-09,26,Remarks,2021-11-09,4,2021,Bill W. Wheat,"CFO, Principal Accounting Officer & Executive VP","Our home building leverage was 17.8% at fiscal year-end, with $3.1 billion of home-building public notes outstanding, of which $350 million matures in the next 12 months. At September 30th, our stockholder's equity was $14.9 billion, and book value per share was $41.81, up 29% from a year ago. For the year, our return on equity was 31.6%, an improvement of 950 basis points from 22.1% a year ago. During the quarter, we paid cash dividends of $71.6 million for a total of $289.3 million of dividends paid during year. During the quarter, we repurchased 2.3 million shares of common stock for $212.6 million.",1.0684488,0.915
DHI-2021-Q4-2021-11-09,27,Remarks,2021-11-09,4,2021,Bill W. Wheat,"CFO, Principal Accounting Officer & Executive VP","And our stock repurchases during fiscal year 2021 totaled 10.4 million shares for $874 million. Our outstanding share count is down 2% from a year ago, and our remaining share repurchase authorization at September 30th was $546.2 million dollars. We remain committed to returning capital to our shareholders through both dividends and share repurchases on a consistent basis, and to reducing our outstanding share count each fiscal year. Based on our financial position and outlook for fiscal 2020, our Board of Directors increased our quarterly cash dividend by 13% to $22.5 per share. Jessica.",0.6208991,0.97
DHI-2021-Q4-2021-11-09,28,Remarks,2021-11-09,4,2021,Jessica L. Hansen,Vice President-Investor Relations & Communications,"As we look forward to the first quarter of fiscal 2022, we are expecting market conditions to remain similar with strong demand from home buyers, but continuing supply chain challenges that will delay home constructions, completions, and closings. We expect to generate consolidated revenues in our December quarter of $6.5 billion to $6.8 billion and our homes closed by our homebuilding operations to be in a range between 17,500 and 18,500 homes. We expect our home sales gross margin in the first quarter to be 26.8% to 27% and homebuilding SG&A as a percentage of revenues in the first quarter to be approximately 8%.",0.5318596,-0.696
DHI-2021-Q4-2021-11-09,29,Remarks,2021-11-09,4,2021,Jessica L. Hansen,Vice President-Investor Relations & Communications,"We anticipate a financial services pre -tax profit margin in the range of 30% to 35%, and we expect our income tax rate to be approximately 24% in the first quarter. Looking further out, we currently expect to generate consolidated revenues for the full fiscal year of 2022 of $32.5 to $33.5 billion and to close between 90,000 and 92,000 homes. We forecast an income tax rate for fiscal 2022 of approximately 24% subject to changes in potential future legislation that could increase the federal corporate tax rate.",1.5682705,0.637
DHI-2021-Q4-2021-11-09,30,Remarks,2021-11-09,4,2021,Jessica L. Hansen,Vice President-Investor Relations & Communications,"We also expect that our share repurchases will reduce our outstanding share count by approximately 2% at the end of fiscal 2022 compared to the end of fiscal 2021. We expect to generate positive cash flow from our home building operations in fiscal 2022 after our investments in homebuilding inventories, to support double-digit growth. We will then balance our cash flow utilization priorities among increasing the investment in our rental operation, maintaining conservative homebuilding leverage and strong liquidity, paying an increased dividend and consistently repurchasing shares. David?",0.5058518,0.972
DHI-2021-Q4-2021-11-09,31,Remarks,2021-11-09,4,2021,David V. Auld,President & Chief Executive Officer,"In closing, our results reflect our experienced teams and production capabilities. Industry-leading market share, broad geographic footprint, and diverse product offerings across multiple brands. Our strong balance sheet liquidity and low leverage provide us with significant financial flexibility to capitalize on today's robust market and to effectively operate in changing economic conditions. We plan to maintain our disciplined approach to investing capital to enhance the long-term value of the Company, which includes returning capital to our shareholders through both dividends and share repurchases on a consistent basis.",0.0134667,0.938
DHI-2021-Q4-2021-11-09,32,Remarks,2021-11-09,4,2021,David V. Auld,President & Chief Executive Officer,"Thank you to the entire D.R. Horton team for your focus and hard work. Your efforts during 2021 were remarkable. We closed the most homes in a year in our Company's history, achieving 10% market share with record profits and returns. And we are incredibly well-positioned to continue growing and improving our operations in 2022. This concludes our prepared remarks. We will now host questions.",0.2316275,0.935
DHI-2021-Q4-2021-11-09,34,Question,2021-11-09,4,2021,David V. Auld,President & Chief Executive Officer,"Thanks. Morning, everybody. Welcome, Paul. Thanks for taking my question. I wanted to ask about your internal plans for '22 for orders, and perhaps talk a little bit about what you see your community count doing relative to your absorptions in which you lean on more for growth in the next fiscal year.",0.5413621,0.637
DHI-2021-Q4-2021-11-09,35,Answer,2021-11-09,4,2021,David V. Auld,President & Chief Executive Officer,"Well, as for our sales absorptions and community count, I think we're still believing that community count is flat up single-digit -- low single-digit. And as far as our sales numbers that is good. If we're projecting to deliver 90,000 to 92,000 homes then, we've got to have sales place that matches that. And again, Carl, the key to us is making sure that when we sell a home, we know when it's going to [Indiscernible] and deliver.",0.0934975,0.361
DHI-2021-Q4-2021-11-09,36,Answer,2021-11-09,4,2021,Jessica L. Hansen,Vice President-Investor Relations & Communications,And as -- what I believe is as the market continues into 2022 that you're going to see stabilization on the material side first and then the labor side. We've been working on expanding our labor base for the last 10 years. And the consistent level of starts has allowed us the -- the drive and efficiency there that has allowed us to deliver more houses and we just plan on continuing to do that.,0.4221933,0.487
DHI-2021-Q4-2021-11-09,37,Answer,2021-11-09,4,2021,Jessica L. Hansen,Vice President-Investor Relations & Communications,"And really rather than a focus on community count, it adds inflows quarter-to-quarter. If we start a house, we're going to ultimately sell and close it. So, we really focused on our homes and inventory, and our lot position.",0.3519723,0.796
DHI-2021-Q4-2021-11-09,39,Answer,2021-11-09,4,2021,David V. Auld,President & Chief Executive Officer,"Both of which are in very, very good shape right now.",0.1462101,0.905
DHI-2021-Q4-2021-11-09,40,Question,2021-11-09,4,2021,David V. Auld,President & Chief Executive Officer,"Yeah, okay. I appreciate that. Thank you. And then David, I wanted to go back to something that D.R. Horton has talked about in the past, that we don't hear too much from others is this idea of getting your cash out of land investments within 24 months of when you put it in, and I'm curious really on two fronts. One, the significant shift to options is probably allowed that to improve. but on the other hand, the delays entitlement and approval processes and finding dirt has probably hurt that. So can you talk about that goal of getting your cash out of your land investments within 24 months and how you see that changing over time? And thanks a lot.",0.5232782,-0.34
DHI-2021-Q4-2021-11-09,41,Answer,2021-11-09,4,2021,David V. Auld,President & Chief Executive Officer,"I would say it's more of a requirement not a goal or less. That's something that we put in place coming out of the downturn that we have not wavered off of, and that is probably the toughest underwriting hurdle that our divisions have to face. But it's a non-negotiable program, because we saw what going long, long owning long positions at land does to your balance sheet and your risk level and what our unforeseen events that might happen on the future.",0.5444402,0.494
DHI-2021-Q4-2021-11-09,42,Answer,2021-11-09,4,2021,Bill W. Wheat,"CFO, Principal Accounting Officer & Executive VP","So the 24-month cash back is still a part of every deal we underwrite and has been a primary factor I think in driving our option lot position because it's -- we have to find partners. We have to to controllable lots we want to control. So we've got to be good partners with these trends, and that's been a focus through this entire cycle. And I think a major factor in that is the -- just the unrelenting underwriting requirement that you got to get your cash off the table in 24 months.",0.5362495,0.743
DHI-2021-Q4-2021-11-09,43,Answer,2021-11-09,4,2021,Bill W. Wheat,"CFO, Principal Accounting Officer & Executive VP","And Carl to your point about extending delays and things like that, that applies when we do own our land and we're self-developing. it doesn't necessarily affect our cash return when we're working with a third-party and by buying lots because we're not buying the lots until we're ready to start homes and those approvals are in place. I would say more recently, one thing that is impacting our turns and our ability to actually return our cash in 24 months is the extension of our construction times with the supply chain delays.",0.2968813,0.66
DHI-2021-Q4-2021-11-09,47,Answer,2021-11-09,4,2021,Jessica L. Hansen,Vice President-Investor Relations & Communications,"Thanks, Carl.",0.1352406,0.318
DHI-2021-Q4-2021-11-09,49,Question,2021-11-09,4,2021,Bill W. Wheat,"CFO, Principal Accounting Officer & Executive VP","Okay, thanks very much. Thanks guys for all the info. I guess my first question relates to your Company's comments about affordability. I guess first, am I right to think that you're driving affordability primarily through construction into design efficiencies? Or should we think that this operates is going to imply a lower gross margin? All things held constant? And then, regulated to your margin, I imagine you got peak lumber coming through your December quarter. So if lumber stays where it is right now, would it be reasonable to think that the December quarter margins is maybe likely to be the low point for the fiscal '22 year?",0.8258404,0.915
DHI-2021-Q4-2021-11-09,50,Answer,2021-11-09,4,2021,Jessica L. Hansen,Vice President-Investor Relations & Communications,"Well, in terms of lumber cost, that they are still rising. They rose further in our fiscal Q4. We've seen them rise further into October, so we do believe that we are seeing the peak of lumber cost. However, other costs are increasing as well, we're seeing costs really increasing across-the-board so even when we see perhaps have some relief from lumber as we move further into fiscal 2022, I think that will be offset by other cost increases. As far as the net effect on gross margin, ultimately that will depend on the strength of the demand environment as we move into the spring season, and our ability to continue to offset costs with prices. Right now, our short-term view is that we should be able to offset cost with price and maintain our margins that are around the level that we just reported in the fourth quarter. But, truly as we move through fiscal 2022, it will depend on the strength of the demand environment.",0.7000433,0.927
DHI-2021-Q4-2021-11-09,51,Answer,2021-11-09,4,2021,David V. Auld,President & Chief Executive Officer,"And our ability to continue to achieve affordability is really across a multitude of things. It's not any one thing we would point to. Clearly, our sides and our scale and the construction efficiencies that we've been very focused on, particularly in our Express Homes brand, limiting floor plans, limiting options, being able to control the trades at our job site all-day long, house to house to house, repetitively doing the same thing over and over and over again, has been a benefit in that regard. And then to a lesser extent, we have also continued to see our average square footage come down, and that's the way we can focus on affordability as well, is building more of our smaller floor plans.",0.6071566,0.224
DHI-2021-Q4-2021-11-09,52,Answer,2021-11-09,4,2021,David V. Auld,President & Chief Executive Officer,"Stephen, we're constantly trying to derive a more affordable total occupancy cost for our buyers, and that effort is never going to stop.",0.7733744,-0.649
DHI-2021-Q4-2021-11-09,54,Answer,2021-11-09,4,2021,David V. Auld,President & Chief Executive Officer,"No, I don't -- we're not seeing that.",0.1458253,0.941
DHI-2021-Q4-2021-11-09,56,Question,2021-11-09,4,2021,Michael J. Murray,Chief Operating Officer & Executive Vice President,"And so I was wondering if you could clarify with maybe a little more detail, are you -- these sales restrictions which are starting to get alleviated or being relaxed, is that a sign of slowing demand or increasing supply? And assuming it's not a weakening of demand, I just wanted to go back to what you said in March. I think Jessica, that they get you a stress test that your backlog. I felt that gave a lot of comfort about affordability, I was wondering if you did that recently?",0.2444537,0.84
DHI-2021-Q4-2021-11-09,57,Answer,2021-11-09,4,2021,Michael J. Murray,Chief Operating Officer & Executive Vice President,"That last question, yes, we did update the stress test and we look at that every quarter in our backlog and found no real change. In fact, to maybe a slight improvement from the March quarter to what we saw in September quarter backlog. In the sales restrictions, it's certainly a function of supply. We're seeing that we have been able to pull more homes to the production process to points, where we are able to give that buyer a more confident delivery date and give them a better experience in the process. I don't think that in anyway, it's sales that have been reflective of the demand environment.",0.3055672,-0.22
DHI-2021-Q4-2021-11-09,58,Answer,2021-11-09,4,2021,Jessica L. Hansen,Vice President-Investor Relations & Communications,"We have consciously chosen not to push our sales contracts and take advantage of that demand until we can meet those customer expectations properly. So we've seen that our completed homes in inventory that are unsold are still below 1,000 homes. And that's scattered across the country, so it's not like we're seeing any pile up of available inventory. It's when we're releasing homes, we're able to sell those homes in the normal course of business.",0.0754226,0.746
DHI-2021-Q4-2021-11-09,62,Question,2021-11-09,4,2021,Bill W. Wheat,"CFO, Principal Accounting Officer & Executive VP","Hey. Good morning, everyone. Thanks for taking the question and congrats on the results here in a pretty tough environment. So on the order outlook, Bill, you spoke to the Q1 uptick and I think suggesting basically 28% higher sequentially versus Q4, which is certainly well above historical norms, and not surprising as you released those sales restrictions and the inventory homes are there. Does this atypical uptick get you back to equilibrium for lack of a better term? Or should we understand that just given your inventory position ahead of the spring that we can perhaps see yet another, I guess I'd call it unusual uptick as you kind of released those sales and continue to lessen the sales restrictions. Thank you.",0.7509113,0.766
DHI-2021-Q4-2021-11-09,63,Answer,2021-11-09,4,2021,Michael J. Murray,Chief Operating Officer & Executive Vice President,"Yeah. Thanks, Matt. I think we're still in an unusual environment. The prior-year trends really don't apply to where we are today. Our sales order pace and the sequential pace of our shareholders is really driven by supply, by the homes that we have started, that we have in production that reached the stage that were ready to release them for sales, and so our sales volumes are really governed by or constrained by our homes in inventory where they stand. And so right now, with the visibility that we have to Q1, we believe we're in position where we will deliver sales that are equal to or maybe, slightly better than last year's level, which is an unusual sequential pattern versus where we were in Q4 when we were restricting sales. And then as we move into the year, I think the pattern will still be governed by our inventory levels.",0.6977815,0.71
DHI-2021-Q4-2021-11-09,64,Answer,2021-11-09,4,2021,Michael J. Murray,Chief Operating Officer & Executive Vice President,"I think what you're gonna see in our forward expectation on sales, it's kind of aligning with our growth in starts that we've had over the past few quarters as Bill said, as those homes come through production and reach production stages that we're confident in a delivery date, then we're able to release those to the marketplace for sales.",2.0184177,0.456
DHI-2021-Q4-2021-11-09,65,Question,2021-11-09,4,2021,Bill W. Wheat,"CFO, Principal Accounting Officer & Executive VP","That's great. Thank you both for that. Secondly, on ASP's, I think the revenue guide from doing the math right, implies maybe mid to high single-digit increases in ASP's in fiscal year '22 give or take. Obviously, you're order ASP's have been north of that for two consecutive quarters, if not well north of that here in Q4. Are there any assumptions around geographic or product mix that we should be aware of that might temper closing ASP s into next year?",1.5836371,0.84
DHI-2021-Q4-2021-11-09,68,Answer,2021-11-09,4,2021,Bill W. Wheat,"CFO, Principal Accounting Officer & Executive VP",Thank you.,1.0635885,0.59
DHI-2021-Q4-2021-11-09,70,Question,2021-11-09,4,2021,Jessica L. Hansen,Vice President-Investor Relations & Communications,"Thanks, good morning, everyone. First question, I was hoping to get a little bit of sense of how you're thinking about gross margins? At least perhaps directionally through fiscal '22 and even longer term. Understanding, obviously, a lot is in flux. But as you look through the rest of the year, obviously a lot of people are focusing on the reduction of lumber cost, as a tailwind. At the same time, you have some other headwinds in terms of additional cost inflation and I guess, assuming incentives and discounts are steady, just trying to get a sense of how you think at this point between lumber and other areas of cost inflation in the current pricing that you have in place, how things might progress throughout the rest of '22.",1.017772,0.201
DHI-2021-Q4-2021-11-09,71,Answer,2021-11-09,4,2021,Jessica L. Hansen,Vice President-Investor Relations & Communications,"We really don't have much visibility to our gross margin past a quarter or two, so you heard our specific gross margin guide for fiscal Q1, which was essentially relatively in line with Q4. As Bill mentioned, continued lumber headwinds in that December quarter. Some of that does back off as we move throughout next year. But ultimately, the gross margin that we achieved for fiscal 2022 as a whole is going to be dependent on the strength of the spring selling season, which we're pretty far out on. But I think we do feel with the strength in today's market, we should be in a very good position to continue to hopefully at least maintain gross margins from here. But we'll update as necessary as we move throughout the year and see how the spring unfolds and some of these supply chain pressures that are continuing to drive some cost increases.",0.3142609,0.676
DHI-2021-Q4-2021-11-09,72,Question,2021-11-09,4,2021,Michael J. Murray,Chief Operating Officer & Executive Vice President,"Right. Appreciate that. I guess also just longer term. You're in a new state of play here in terms of plus or minus around 27%. Just 3 years ago you were at closer to 20% and versus the last cycle. I think your peak was around 25.5% in 2005. Over the next 2, 3, or 4 years, as your underwriting deals today, and just curious, obviously, you underwrite them for returns, but there was a gross margin component in that. How should we think about a quote unquote normal or even a new normal? Again, assuming that we don't have this over the next 12 to 18 months, like a complete mean reversion to a let's say, a fuller incentive pipe backdrop or whatnot.",0.4558393,0.941
