id,sequence,label,date,quarter,year,speaker,title,text,mystery indicator,VADER sentiment
NVDA-2017-Q2-2016-08-12,21,Question,2016-08-11,2,2017,Mark Lipacis,Prudential,"Hi. Thanks for taking my questions. First question on the datacenter business. Can you help us understand to what extent is the demand being driven by the deep learning applications, versus the classic computationally intense design applications?",,0.66
NVDA-2017-Q2-2016-08-12,22,Answer,2016-08-11,2,2017,Jen-Hsun Huang,"President, Chief Executive Officer & Director","Sure, Mark. Our datacenter business is comprised of three basic markets, as you're alluding to; one is high-performance computing, and one could say that or characterize it as a traditional supercomputing market, and very computationally intensive. Our second market is GRID, which is our datacenter virtualization, basically graphics application virtualization. You could stream and serve any PC or any PC application from datacenter to any client device. And the third application is deep learning, and this is largely our hyperscale datacenters applying deep learning to enhance their applications to make them much smarter, much more delightful. The vast majority of the growth comes from deep learning by far, and the reason for that is because high-performance computing is a relatively stable business, it's still growing business, and I expect the high-performance computing to do quite well over the coming years. GRID is a fast-growing business. I think Colette said that it was growing 100% year over-year, but it's from a much smaller base. And deep learning is not only significant in size, it's also growing quite substantially.",1.0189459,0.846
NVDA-2017-Q2-2016-08-12,23,Question,2016-08-11,2,2017,Mark Lipacis,Prudential,"That's very helpful. Thank you. And then last question. On the new - so you're just starting to ship Pascal now, and I guess my understanding is that, historically, as you're shipping the new product, the yields have opportunity for improvement and the more volume is shipped, the more you climb down the yield curve. What classically happens here on the yield, and does that positively impact gross margins over the next three or four quarters? Thank you.",,0.929
NVDA-2017-Q2-2016-08-12,24,Answer,2016-08-11,2,2017,Jen-Hsun Huang,"President, Chief Executive Officer & Director","Yeah. So we've talked extensively about the way we prepare for new process nodes over the last several years. For long-term NVIDIA followers, you might have recalled that 40-nanometer was a very challenging node for us. And then with all of these challenges it's an opportunity for us to improve our company, and we've implemented a very rigorous process node preparation methodology, and it starts, of course, with some of the world's best process design engineers, circuit design engineers and process readiness teams. And we have a fantastic group dedicated to just getting process ready for us.",0.6517396,0.968
NVDA-2017-Q2-2016-08-12,25,Answer,2016-08-11,2,2017,Jen-Hsun Huang,"President, Chief Executive Officer & Director","And the second part of it is just how that process readiness is integrated throughout the entire company. And so I'm really proud of the way that the company executed on Pascal. 16-nanometer FinFET is no trivial task, not to mention the speed of the memories that we used. It's the world's first G5X. We also ramped the world's first HBM2 memory and 3D memory stacking. So the number of technological challenges that we overcame in the ramp of Pascal is quite extraordinary. I'm super proud of the team. Now, going forward, we're going to continue to refine yields, and that is absolutely the case. However, we came into 16-nanometer with a great deal of preparedness, and so it's too early to guess what's going to happen to yields and margins long term, but we'll guide one quarter at a time.",0.9125043,0.843
NVDA-2017-Q2-2016-08-12,26,Operator,2016-08-11,2,2017,Operator,,And your next question comes from the line of Toshiya Hari.,,0.0
NVDA-2017-Q2-2016-08-12,27,Question,2016-08-11,2,2017,Toshiya Hari,Goldman Sachs,"Hi. Thank you for taking my questions and congrats on a very strong quarter. Your Q3 revenue guide implies further acceleration on a year-over-year basis. Are there one or two end markets where you expect outsized growth, or should we expect growth in the quarter to be broad-based?",,0.929
NVDA-2017-Q2-2016-08-12,28,Answer,2016-08-11,2,2017,Jen-Hsun Huang,"President, Chief Executive Officer & Director","Yeah, Toshiya. I appreciate it. We're experiencing growth in all of our businesses. Our strategy of focusing on deep learning, self-driving cars, gaming and virtual reality, these are markets where GPU makes a very significant difference, is really paying off. And I think this quarter is really the first quarter where we saw growth across every single one of our businesses. And my expectation is that we're going to see growth across all of our businesses next quarter as well. But it's driven by the focus on these key markets, and away from traditional commodity components businesses. I think the one particular dynamic sticks out, and it's a very significant growth driver of where we have an extraordinary position in, and it's deep learning. Deep learning, you may have heard, is a new computing approach. It's a new computing model, and requires a new computing architecture. And this is where the parallel approach of GPUs is perfectly suited.",0.74268,0.976
NVDA-2017-Q2-2016-08-12,29,Answer,2016-08-11,2,2017,Jen-Hsun Huang,"President, Chief Executive Officer & Director","And five years ago, we started to invest in deep learning quite substantially. And we made fundamental changes and enhancements for deep learning across our entire stack of technology, from the GPU architecture to the GPU design to the systems that GPUs connect into; for example NVLink to other system software that has been designed for it, like cuDNN and DIGITS, to all of the deep learning experts that we have now in our company. The last five years, we've quietly invested in deep learning because we believe that the future of deep learning is so impactful to the entire software industry, the entire computer industry that we, if you will, pushed it all in. And now we find ourselves at the epicenter of this very important dynamic, and it is probably - if there is one particular growth factor that is of great significance, it would be deep learning.",0.3024457,0.936
NVDA-2017-Q2-2016-08-12,30,Operator,2016-08-11,2,2017,Operator,,And your next question comes from the line of Vivek Arya.,,0.0
NVDA-2017-Q2-2016-08-12,31,Question,2016-08-11,2,2017,Vivek Arya,Bank of America / Merrill Lynch,"Thank you for taking my question and congratulations on good growth and the execution. Jen-Hsun, the first question is tied to PC gaming; very strong trends. I was curious if you could quantify how much of your base has upgraded to Pascal, and have you noticed any change in the behavior of gamers in this upgrade cycle, whether it's the price or what part of the stack they are buying now, and how quickly they're refreshing versus what you might have seen in the Kepler and the Maxwell cycles.",0.4545455,0.95
NVDA-2017-Q2-2016-08-12,32,Answer,2016-08-11,2,2017,Jen-Hsun Huang,"President, Chief Executive Officer & Director","Sure. Thanks a lot, Vivek. Let's say, on PC gaming there's a few dynamics. Our installed base represents somewhere around 80 million active GeForce users around the world. And in fact, only about a third has even upgraded to Maxwell, and we only started shipping Pascal half of this last quarter. And so that gives you a sense of how much - and Pascal is unquestionably the biggest leap we've ever made generationally in GPUs ever. It is not only high-performance; it's also energy-efficient, and it includes some really exciting new graphics technologies for VR and others. And so I think Pascal is going to be enormously successful for us.",0.6331381,0.948
NVDA-2017-Q2-2016-08-12,33,Answer,2016-08-11,2,2017,Jen-Hsun Huang,"President, Chief Executive Officer & Director","And it comes at a time when the PC gaming marketplace is also quite different than the PC gaming market five years ago. One dynamic that's really quite powerful is that the production quality, the production content is much, much higher in video games today than ever. And the reason for that, I'd mentioned several times in previous calls, is that the installed base of capable game platforms that are architecturally compatible, meaning that PlayStation 4 and Xbox One and PCs are essentially architecturally compatible. And so the footprint for developers has grown tremendously over previous generations. I mean, this is a dynamic that's relatively new.",0.6448502,0.88
NVDA-2017-Q2-2016-08-12,34,Answer,2016-08-11,2,2017,Jen-Hsun Huang,"President, Chief Executive Officer & Director","And so as a result, the quality of games go up, which means that the consumption of GPU capability goes up with it. And I think we're absolutely seeing that dynamic. I'm super excited about the fact that the next-generation game console, the big boost, the 2x boost is coming just around the corner. That's going to allow game content providers, game developers to aim even higher. And I think that that's going to support long-term expansion of our gross margins and ASPs of PC gaming. I would say that there's some other dynamics that are quite powerful as well, as you know very well, which is, eSports is no longer just an interest, eSports is a full-force global phenomenon and very, very powerful in Asia, in just about every developing country, and of course the Western world as well.",0.1067861,0.982
NVDA-2017-Q2-2016-08-12,35,Answer,2016-08-11,2,2017,Jen-Hsun Huang,"President, Chief Executive Officer & Director","And I think that on top of that, not only is VR off to a great start, we're seeing some right content now, but some of the things that we introduced recently with Pascal, tapping into this grassroots, but rather global interest in using videogame as an art medium, we introduced project NVIDIA Ansel which is the world's first in-game photography system. It allows you to create virtual reality photographs, and it's just really, really amazing. And so you could use your videogame, capture your amazing moments, share it in VR, or in high-res with all your friends.",0.2380296,0.984
NVDA-2017-Q2-2016-08-12,36,Answer,2016-08-11,2,2017,Jen-Hsun Huang,"President, Chief Executive Officer & Director","So there's a lot of different ways to enjoy games now, and the production value just continues to go up, which is great for our platforms. And so I think just to summarize your initial question, how much of the installed base has upgraded to Pascal; very, very small of course because we just started production ramp, but even then only a third has upgraded to Maxwell, And so there's it's a pretty large, pretty significant upgrade opportunity ahead of us.",0.4946607,0.967
NVDA-2017-Q2-2016-08-12,37,Operator,2016-08-11,2,2017,Operator,,And your next question comes from the line of Stephen Chin.,,0.0
NVDA-2017-Q2-2016-08-12,38,Question,2016-08-11,2,2017,Stephen Chin,UBS,"Hi. Thanks for taking my questions. Jen-Hsun, the first one if I could on the datacenter competitive landscape, early this week we saw one of your datacenter competitors make an acquisition of a smaller private company. And I was wondering if you could talk a bit more about how you view your position in the datacenter market as with respect to machine learning, AI, and also kind of how your products are positioned from a high-end or low-end type of machine learning application performance.",,0.772
NVDA-2017-Q2-2016-08-12,39,Answer,2016-08-11,2,2017,Jen-Hsun Huang,"President, Chief Executive Officer & Director","Sure. Thanks. Well, as you can imagine we have a good pulse on the state of the industry. We've been in this industry since the very beginning, and deep learning was really ignited when pioneering researchers around the world discovered the use of GPUs to accelerate deep learning and made it practical, made it even practical to use deep learning as an approach for developing software. The GPU was a perfect match because the nature of the GPU is a sea of small processors, not one big processor, but a whole bunch of small processors.",0.8191526,0.754
NVDA-2017-Q2-2016-08-12,40,Answer,2016-08-11,2,2017,Jen-Hsun Huang,"President, Chief Executive Officer & Director","And vitally, they're connected by this connecting tissue, this connecting tissue inside our processor, connecting memory, connecting fabric, that makes it possible for the processors to communicate with each other all simultaneously. That architectural innovation has been the source of our GPU computing initiative some 10 years ago. That invention has really been groundbreaking. And so the GPU was really quite a perfect match for deep learning, where neural nets are communicating neurons essentially inspired by neurons, communicating with each other all simultaneously. And so the GPU was really quite a perfect match.",0.4257664,0.947
NVDA-2017-Q2-2016-08-12,41,Answer,2016-08-11,2,2017,Jen-Hsun Huang,"President, Chief Executive Officer & Director","If you look at deep learning today, five years later, I think it's a foregone conclusion that deep learning has been infused into just about every single Internet service to make them smarter, more intelligent, more delightful to consumers. And so you could see that the hyperscale adoption of deep learning is not only broad, it's large-scale and it's completely global. And this new computing approach we realized was going to be quite significant long-term. And so five years ago we started making quite significant investments across the entire stack of our company. GPU computing is not just the GPU chip, it's GPU architecture, it's the GPU's design, it's the GPU system, all of the algorithms that run on top of it, all of the tools that run on top of it, the frameworks, our collaborations with researchers all over the world.",0.5728557,0.947
NVDA-2017-Q2-2016-08-12,42,Answer,2016-08-11,2,2017,Jen-Hsun Huang,"President, Chief Executive Officer & Director","And so that collaboration and our investment has improved deep learning on GPUs dramatically in the last two generations. When we started this we were in Kepler. Maxwell was some 10 times better than Kepler, and Pascal is some 10 times better than Maxwell. And so in just two generations, just five years time, we've improved deep learning by an enormous amount. And a GPU today is very unlike a GPU back in the good old days because of all the work that we've done to it. Now our strategy, and this is where we're different, not only to focus on the GPU and the expertise in parallel computing, but where we're really different, I would say, is our singular architecture approach to deep learning. We've essentially put all of our investment behind one architecture. We've made this architecture available from hyperscale, to datacenters, to workstations, to notebooks, to PCs, to cars, to embedded computers, to even a brand-new fully integrated high-performance computer in a box we called DGX, the NVIDIA DGX-1.",0.4354116,0.788
NVDA-2017-Q2-2016-08-12,43,Answer,2016-08-11,2,2017,Jen-Hsun Huang,"President, Chief Executive Officer & Director","And so there's so many different ways to gain access to the NVIDIA architecture, the NVIDIA platform for deep learning. They're just literally all over the place, all around you. It's available to you in retail stores, in e-tail stores, from OEMs, in the cloud, or even in universities all over the world just in embedded computer kits. And so our approach is quite singular and quite focused. My sense is that our lead is quite substantial, and our position is very good. But we're not sitting on our laurels, as you can tell, and for the last five years we've been investing quite significantly. And so over the next several years, I think you're going to continue to see quite significant jumps from us as we continue to advance in this area.",0.7199449,0.913
NVDA-2017-Q2-2016-08-12,44,Operator,2016-08-11,2,2017,Operator,,And your next question comes from the line of Romit Shah.,,0.0
NVDA-2017-Q2-2016-08-12,45,Question,2016-08-11,2,2017,Romit Shah,Lehman Brothers,"Yes, thank you. I had a question on automotive. You mentioned that DRIVE PX is now shipping to 80 car companies. Jen-Hsun, I'm kind of curious, are the wins here sort of similar in size and focused more on prototyping, or are there opportunities here that could ultimately translate into full production wins and drive the automotive business disproportionately?",0.3675621,0.957
NVDA-2017-Q2-2016-08-12,46,Answer,2016-08-11,2,2017,Jen-Hsun Huang,"President, Chief Executive Officer & Director","Well, I appreciate the question. Yeah, we've just started this quarter shipping DRIVE PX 2. And just before I answer your question, let me tell you what DRIVE PX 2 is. DRIVE PX 2, of course, is a processor. It's the DRIVE PX 2 version with just one single processor, with just Parker, and our Tegra processor, and optionally with discrete GPUs, you could literally build - you can build a car with autopilot capability, or an AI co-pilot capability, all the way to self-driving car capability. And it is able to do sensor fusion. It's able to do SLAM, which is localization and mapping, detection using deep neural nets of the environment in a surround matter, all of the cameras around the car all feeding into the processor, and the DRIVE PX processor doing real-time inferencing of surround cameras, all the way to the actual planning and driving of the car, all done in this one car computer, this one car AI supercomputer. And so this quarter we started shipping them to all of our partners and developers so that they can start developing their software and their systems around our computer and on top of our software stack.",0.4884602,0.553
NVDA-2017-Q2-2016-08-12,47,Answer,2016-08-11,2,2017,Jen-Hsun Huang,"President, Chief Executive Officer & Director","We have the intentions of shipping in volume production many of these, and it's hard to know exactly what everybody's schedule is, but it ranges everything from very soon to the next couple of years. Developing a self-driving car is no - it's a fairly significant undertaking, and so nobody does it for fun, surely. And the question is, maybe if I could frame the question just slightly differently, do I expect people to be building OEM cars, or do we expect them to be building shuttles that are maybe geofenced, do we expect them to be building trucks, and you know how many trucks are on the road and how much of the world's economy is built around trucking products all over the world, to services of basically taxi as a service. The answer is that we're working with customers and partners across that entire range from cars that are sold to trucks, to vans, to shuttles, to services.",0.6517396,0.818
NVDA-2017-Q2-2016-08-12,48,Operator,2016-08-11,2,2017,Operator,,And your next question comes from the line of Craig Ellis.,,0.0
NVDA-2017-Q2-2016-08-12,49,Question,2016-08-11,2,2017,Craig Ellis,B. Riley & Co.,"Yeah. Thanks for taking the question. The first is just a follow up on some of the Gaming strength in the quarter. With the company launching the Founders Edition availability of Gaming products in the quarter, can you talk about how that went, and for those products how gross margins compare to just chip bait chip bait sales that would go into a gaming card OEM?",,0.637
NVDA-2017-Q2-2016-08-12,50,Answer,2016-08-11,2,2017,Jen-Hsun Huang,"President, Chief Executive Officer & Director","Well, first of all Founders Edition, I appreciate you asking that. Founders Edition is engineered by NVIDIA, completely built by NVIDIA, and sold directly by NVIDIA and supported by NVIDIA. Now, there are some people that - some gamers and customers who would prefer to have a direct relationship with our company. Its availability is limited, and it's engineered just at the highest possible level of quality. And we limit the production of it. And the reason for that is because we have a network of partners who are much, much more able to take the NVIDIA architecture to every corner of the world, literally overnight. We have a fair number of partners who blanket every single country on the planet as we know.",0.4626249,0.778
NVDA-2017-Q2-2016-08-12,51,Answer,2016-08-11,2,2017,Jen-Hsun Huang,"President, Chief Executive Officer & Director","And they can provide them in different sizes and shapes, and styles, and different thermal solutions, and different configurations, and different price points. And so I think, we believe that, that diversity is one of the reasons why the NVIDIA GeForce platform is so popular. And it creates a lot of excitement in the marketplace, and a lot of interesting, different diversified designs. And so I think those two strategies are harmonious with each other. But the key point is, we built the Founders Edition really as a way for some customers to be able to purchase directly and have a relationship directly with us. But largely, our strategy is to go to the market with a network of partners. As for gross margins, they are marginally the same.",0.7202894,0.905
NVDA-2017-Q2-2016-08-12,52,Operator,2016-08-11,2,2017,Operator,,And your next question comes from the line of Matt Ramsay.,,0.0
NVDA-2017-Q2-2016-08-12,53,Question,2016-08-11,2,2017,Matt Ramsay,Canaccord Genuity,"Yes. Good afternoon. Thank you. Jen-Hsun, I wanted to ask a couple of questions again on the datacenter business. The first being, we've done a little bit of work trying to estimate in our team what the long-term server attach rate for accelerators in general could be, and for GPUs within that. So it'd be really interesting to hear your perspectives on that. And then secondly, is there a market there for an APU-type product in the datacenter? I know you guys have Project Denver and some other things going on from the CPU perspective. But is there a deep learning integrated CPU/GPU play that might open up more TAM long term for your company that you guys are considering pursuing? Thank you.",0.2484076,0.937
NVDA-2017-Q2-2016-08-12,54,Answer,2016-08-11,2,2017,Jen-Hsun Huang,"President, Chief Executive Officer & Director","Sure. Yeah. First of all, the type of workloads in the datacenter is really changed. Back in the good old days, it largely ran database searches but that has changed so much. It's no longer just about text, it's no longer just about data. The vast majority of what's going through the Internet and what's going through datacenters today, as you guys know very well, are images, there are voice, there an increasingly and probably one of the most important new data formats is live video. Live video, if you think about it for just a moment, it's live video, so it doesn't stay in the server, and it doesn't get recorded, which means that if you want to enjoy that live video, there needs to be a fair amount of artificial intelligence capability in the datacenter that's running real time on their live video, so that the person that might be interested in the video stream that you're streaming knows who to alert, and who to invite to come and watch the live video.",0.3982087,0.968
NVDA-2017-Q2-2016-08-12,55,Answer,2016-08-11,2,2017,Jen-Hsun Huang,"President, Chief Executive Officer & Director","And so if you think about datacenter traffic going forward, my sense is that the workload is going to continue to be increasingly high throughput, increasingly high multimedia content, and increasingly, of course, powered by AI and powered by deep learning. And so I think that's number one. The second is that the architecture of the datacenter is recognizably, understandably changing because the workload is changing. Deep learning is a very different workload than the workload of the past. And so the architecture, it's a new computing model, it recognized it needs a new computing architecture, and accelerators like GPUs are really, well, a good fit.",0.5418533,0.886
NVDA-2017-Q2-2016-08-12,56,Answer,2016-08-11,2,2017,Jen-Hsun Huang,"President, Chief Executive Officer & Director","And so now the question is, how much. It's hard to say, it's hard to say how much, but my sense is that it's going to be a lot, and without any predictions it's going to be a lot more than we currently ship. And so I think the growth opportunity for deep learning is quite significant. I think every hyperscale datacenter will be GPU accelerated. They will be GPU accelerated for training, they will be GPU accelerated for inferencing, there may be other approaches, but I think using GPUs is going to be a very large part of that.",0.3627282,0.867
NVDA-2017-Q2-2016-08-12,57,Answer,2016-08-11,2,2017,Jen-Hsun Huang,"President, Chief Executive Officer & Director","And then lastly, APUs. I guess for datacenters, I guess my sense is for datacenters, energy efficiency is such a vital part. And although the workload is increasingly AI, and increasingly live video and multimedia where GPUs can add a lot of value, there's still a lot of workload that is GPU-centric, and you still want to have an extraordinary CPU. And I don't think anybody would argue that Intel makes the world's best CPUs. It's not even close, there's not even a close second. And so I think the artfulness of, and the craftsmanship of Intel CPUs is pretty hard to deny. And for most datacenters, I think if you have CPU workloads anyways, I think Intel Xeons are hard to beat. And so that's my opinion, anyways.",0.4085429,0.883
NVDA-2017-Q2-2016-08-12,58,Operator,2016-08-11,2,2017,Operator,,And your next question comes from the line of Ian Ing.,,0.0
NVDA-2017-Q2-2016-08-12,59,Question,2016-08-11,2,2017,Ian L. Ing,,"Yes. Thank you. So earlier you talked about taping out all the Pascal products at this point. I mean, are you - with three products on the market, are you ceding the sub-$250 price point for cards to competition, or is this something you can serve with older Maxwell product or some upcoming product? Thanks.",,0.796
